Date,Volume,dow,month,dom,yest_p_diff,ten,hike_prob,cut_prob,dollar,oil_price,oil_change,CPI,job_1,job_2,job_3,CNN,CNN_dif,y_lag_1,y_lag_2,y_lag_3,y_lag_4,y_lag_5,y_lag_6,tom_diff
2018-05-02,85501550.0,2.0,5.0,2.0,-0.00592705188319087,2.976,5.7,0.0,92.75,435955.0,6218.0,2.46,209000.0,1834000.0,221500.0,,,,,,,,,
2018-05-03,136144700.0,3.0,5.0,3.0,0.0013708019396290183,2.948,100.0,0.0,92.42,435955.0,6218.0,2.46,209000.0,1834000.0,221500.0,,,,,,,,,
2018-05-04,91154240.0,4.0,5.0,4.0,0.016916021704673767,2.951,100.0,0.0,92.57,433758.0,-2197.0,2.46,209000.0,1834000.0,221500.0,,,,,,,,,
2018-05-07,55054350.0,0.0,5.0,7.0,0.00011239322338951752,2.952,100.0,0.0,92.75,433758.0,-2197.0,2.46,211000.0,1765000.0,215750.0,,,,,,,,,
2018-05-08,67338050.0,1.0,5.0,8.0,0.00157350511290133,2.972,100.0,0.0,93.12,433758.0,-2197.0,2.46,211000.0,1765000.0,215750.0,,,,,,,,,
2018-05-09,59538590.0,2.0,5.0,9.0,0.006753246765583754,3.006,100.0,0.0,93.04,433758.0,-2197.0,2.46,211000.0,1765000.0,215750.0,,,,,,,,,
2018-05-10,70764000.0,3.0,5.0,10.0,0.006176016293466091,2.964,100.0,0.0,92.65,433758.0,-2197.0,2.46,211000.0,1765000.0,215750.0,,,,,,,,,
2018-05-11,59725680.0,4.0,5.0,11.0,0.0025288620963692665,2.97,100.0,0.0,92.54,432354.0,-1404.0,2.46,211000.0,1765000.0,215750.0,,,,,,,,,
2018-05-14,54702570.0,0.0,5.0,14.0,-0.0013187779113650322,3.002,100.0,0.0,92.59,432354.0,-1404.0,2.46,222000.0,1769000.0,212250.0,,,,,,,,,
2018-05-15,86876380.0,1.0,5.0,15.0,-0.0018074511317536235,3.072,100.0,0.0,93.22,432354.0,-1404.0,2.46,222000.0,1769000.0,212250.0,,,,,,,,,
2018-05-16,53759700.0,2.0,5.0,16.0,0.004040552303195,3.104,100.0,0.0,93.39,432354.0,-1404.0,2.46,222000.0,1769000.0,212250.0,,,,,,,,,
2018-05-17,56371150.0,3.0,5.0,17.0,0.0002573434903752059,3.115,100.0,0.0,93.47,432354.0,-1404.0,2.46,222000.0,1769000.0,212250.0,,,,,,,,,
2018-05-18,64174990.0,4.0,5.0,18.0,-0.0010688091861084104,3.06,100.0,0.0,93.64,438132.0,5778.0,2.46,222000.0,1769000.0,212250.0,,,,,,,,,
2018-05-21,57738110.0,0.0,5.0,21.0,0.001316896523348987,3.058,100.0,0.0,93.68,438132.0,5778.0,2.46,230000.0,1751000.0,218000.0,,,,,,,,,
2018-05-22,52880880.0,1.0,5.0,22.0,-0.004952129442244768,3.063,100.0,0.0,93.61,438132.0,5778.0,2.46,230000.0,1751000.0,218000.0,,,,,,,,,
2018-05-23,64605540.0,2.0,5.0,23.0,0.008011413738131523,2.994,100.0,0.0,94.0,438132.0,5778.0,2.46,230000.0,1751000.0,218000.0,,,,,,,,,
2018-05-24,75966080.0,3.0,5.0,24.0,-0.0004032258002553135,2.977,90.0,0.0,93.76,438132.0,5778.0,2.46,230000.0,1751000.0,218000.0,,,,,,,,,
2018-05-25,56329040.0,4.0,5.0,25.0,0.0,2.931,90.0,0.0,94.19,434512.0,-3620.0,2.46,230000.0,1751000.0,218000.0,,,,,,,,,
2018-05-29,115692100.0,1.0,5.0,29.0,-0.00479518249630928,2.79,81.3,0.0,94.83,434512.0,-3620.0,2.46,222000.0,1737000.0,221250.0,,,,,,,,,
2018-05-30,69396900.0,2.0,5.0,30.0,0.007739994674921036,2.857,81.3,0.0,94.15,434512.0,-3620.0,2.46,222000.0,1737000.0,221250.0,,,,,,,,,
2018-05-31,93426970.0,3.0,5.0,31.0,-0.004465933423489332,2.86,88.8,0.0,93.98,434512.0,-3620.0,2.46,222000.0,1737000.0,221250.0,,,,,,,,,
2018-06-01,71088010.0,4.0,6.0,1.0,0.004349415190517902,2.902,88.8,0.0,94.19,436584.0,2072.0,2.8,222000.0,1737000.0,221250.0,,,,,,,,,
2018-06-04,45188240.0,0.0,6.0,4.0,0.0013459440087899566,2.944,93.8,0.0,94.02,436584.0,2072.0,2.8,223000.0,1690000.0,224250.0,,,,,,,,,
2018-06-05,50988090.0,1.0,6.0,5.0,0.0001817520969780162,2.926,96.3,0.0,93.9,436584.0,2072.0,2.8,223000.0,1690000.0,224250.0,,,,,,,,,
2018-06-06,62498610.0,2.0,6.0,6.0,0.005803893320262432,2.974,93.8,0.0,93.66,436584.0,2072.0,2.8,223000.0,1690000.0,224250.0,,,,,,,,,
2018-06-07,72882070.0,3.0,6.0,7.0,-0.002091069705784321,2.922,91.3,0.0,93.4,436584.0,2072.0,2.8,223000.0,1690000.0,224250.0,,,,,,,,,
2018-06-08,71981550.0,4.0,6.0,8.0,0.004816851578652859,2.948,91.3,0.0,93.55,432441.0,-4143.0,2.8,223000.0,1690000.0,224250.0,,,,,,,,,
2018-06-11,58757260.0,0.0,6.0,11.0,0.0004307868948671967,2.952,96.3,0.0,93.58,432441.0,-4143.0,2.8,222000.0,1693000.0,224250.0,,,,,,,,,
2018-06-12,72240090.0,1.0,6.0,12.0,-0.00039437832310795784,2.965,91.3,0.0,93.8,432441.0,-4143.0,2.8,222000.0,1693000.0,224250.0,,,,,,,,,
2018-06-13,78889800.0,2.0,6.0,13.0,-0.004172211512923241,2.974,91.3,0.0,93.71,432441.0,-4143.0,2.8,222000.0,1693000.0,224250.0,,,,,,,,,
2018-06-14,76394330.0,3.0,6.0,14.0,-0.0010045564267784357,2.935,2.0,0.0,94.77,432441.0,-4143.0,2.8,222000.0,1693000.0,224250.0,,,,,,,,,
2018-06-15,119448800.0,4.0,6.0,15.0,0.0019124598475173116,2.922,2.0,0.0,94.79,426527.0,-5914.0,2.8,222000.0,1693000.0,224250.0,,,,,,,,,
2018-06-18,52549580.0,0.0,6.0,18.0,0.003868961473926902,2.917,2.0,0.0,94.8,426527.0,-5914.0,2.8,218000.0,1671000.0,221250.0,,,,,,,,,
2018-06-19,97395160.0,1.0,6.0,19.0,0.005444645881652832,2.897,2.0,0.0,95.08,426527.0,-5914.0,2.8,218000.0,1671000.0,221250.0,,,,,,,,,
2018-06-20,53652060.0,2.0,6.0,20.0,-0.0010870746336877346,2.937,2.0,0.0,95.06,426527.0,-5914.0,2.8,218000.0,1671000.0,221250.0,,,,,,,,,
2018-06-21,70864990.0,3.0,6.0,21.0,-0.006271878723055124,2.899,2.0,0.0,94.74,426527.0,-5914.0,2.8,218000.0,1671000.0,221250.0,,,,,,,,,
2018-06-22,56516380.0,4.0,6.0,22.0,-0.0033486206084489822,2.895,2.0,0.0,94.52,416636.0,-9891.0,2.8,218000.0,1671000.0,221250.0,,,,,,,,,
2018-06-25,137668700.0,0.0,6.0,25.0,-0.00900369044393301,2.882,0.0,0.0,94.28,416636.0,-9891.0,2.8,222000.0,1671000.0,221250.0,,,,,,,,,
2018-06-26,68525150.0,1.0,6.0,26.0,-0.00014727540838066489,2.877,0.0,0.0,94.66,416636.0,-9891.0,2.8,222000.0,1671000.0,221250.0,,,,,,,,,
2018-06-27,104838900.0,2.0,6.0,27.0,-0.010803787037730217,2.827,0.0,0.0,95.27,416636.0,-9891.0,2.8,222000.0,1671000.0,221250.0,,,,,,,,,
2018-06-28,76511740.0,3.0,6.0,28.0,0.005906456615775824,2.84,0.0,0.0,95.39,416636.0,-9891.0,2.8,222000.0,1671000.0,221250.0,,,,,,,,,
2018-06-29,97444490.0,4.0,6.0,29.0,-0.003096431726589799,2.86,1.0,0.0,94.64,417881.0,1245.0,2.8,222000.0,1671000.0,221250.0,,,,,,,,,
2018-07-02,63370550.0,0.0,7.0,2.0,0.008644155226647854,2.871,1.5,0.0,95.03,417881.0,1245.0,2.87,228000.0,1672000.0,222500.0,,,,,,,,,
2018-07-03,42187070.0,1.0,7.0,3.0,-0.007272056303918362,2.833,2.5,0.0,94.67,417881.0,1245.0,2.87,228000.0,1672000.0,222500.0,,,,,,,,,
2018-07-05,56621680.0,3.0,7.0,5.0,0.0034418366849422455,2.833,2.5,0.0,94.47,417881.0,1245.0,2.87,228000.0,1672000.0,222500.0,,,,,,,,,
2018-07-06,66414600.0,4.0,7.0,6.0,0.008278265595436096,2.824,1.5,0.0,94.04,405248.0,-12633.0,2.87,228000.0,1672000.0,222500.0,,,,,,,,,
2018-07-09,49652160.0,0.0,7.0,9.0,0.004857862368226051,2.858,1.5,0.0,94.08,405248.0,-12633.0,2.87,216000.0,1676000.0,221000.0,,,,,,,,,
2018-07-10,51162450.0,1.0,7.0,10.0,0.0017569020856171846,2.867,2.0,0.0,94.15,405248.0,-12633.0,2.87,216000.0,1676000.0,221000.0,,,,,,,,,
2018-07-11,76905490.0,2.0,7.0,11.0,-0.0010474608279764652,2.84,2.5,0.0,94.72,405248.0,-12633.0,2.87,216000.0,1676000.0,221000.0,,,,,,,,,
2018-07-12,59986150.0,3.0,7.0,12.0,0.0039016357623040676,2.849,2.5,0.0,94.81,405248.0,-12633.0,2.87,216000.0,1676000.0,221000.0,,,,,,,,,
2018-07-13,48211510.0,4.0,7.0,13.0,0.001502199680544436,2.829,2.5,0.0,94.75,411084.0,5836.0,2.87,216000.0,1676000.0,221000.0,,,,,,,,,
2018-07-16,48070320.0,0.0,7.0,16.0,-0.001073960098437965,2.856,1.5,0.0,94.51,411084.0,5836.0,2.87,205000.0,1659000.0,217750.0,,,,,,,,,
2018-07-17,52171530.0,1.0,7.0,17.0,0.007130887359380722,2.86,3.5,0.0,94.94,411084.0,5836.0,2.87,205000.0,1659000.0,217750.0,,,,,,,,,
2018-07-18,44475860.0,2.0,7.0,18.0,0.0017789795529097319,2.875,3.5,0.0,95.08,411084.0,5836.0,2.87,205000.0,1659000.0,217750.0,,,,,,,,,
2018-07-19,61337540.0,3.0,7.0,19.0,-0.0011071428889408708,2.838,4.5,0.0,95.15,411084.0,5836.0,2.87,205000.0,1659000.0,217750.0,,,,,,,,,
2018-07-20,83120620.0,4.0,7.0,20.0,-0.00032179633853957057,2.895,2.5,0.0,94.45,404937.0,-6147.0,2.87,205000.0,1659000.0,217750.0,,,,,,,,,
2018-07-23,46971110.0,0.0,7.0,23.0,0.002676659496501088,2.96,2.5,0.0,94.67,404937.0,-6147.0,2.87,210000.0,1624000.0,214750.0,,,,,,,,,
2018-07-24,67830670.0,1.0,7.0,24.0,-0.0006391818751581013,2.95,2.5,0.0,94.61,404937.0,-6147.0,2.87,210000.0,1624000.0,214750.0,,,,,,,,,
2018-07-25,78136310.0,2.0,7.0,25.0,0.00943628791719675,2.973,2.5,0.0,94.36,404937.0,-6147.0,2.87,210000.0,1624000.0,214750.0,,,,,,,,,
2018-07-26,57764990.0,3.0,7.0,26.0,0.0004941060324199498,2.982,2.5,0.0,94.75,404937.0,-6147.0,2.87,210000.0,1624000.0,214750.0,,,,,,,,,
2018-07-27,76745550.0,4.0,7.0,27.0,-0.008137303404510021,2.958,2.5,0.0,94.67,408740.0,3803.0,2.87,210000.0,1624000.0,214750.0,,,,,,,,,
2018-07-30,63129490.0,0.0,7.0,30.0,-0.005572423804551363,2.975,3.0,0.0,94.32,408740.0,3803.0,2.87,207000.0,1657000.0,209500.0,,,,,,,,,
2018-07-31,68048690.0,1.0,7.0,31.0,0.001848363084718585,2.962,3.0,0.0,94.49,408740.0,3803.0,2.87,207000.0,1657000.0,209500.0,,,,,,,,,
2018-08-01,53750270.0,2.0,8.0,1.0,-0.0024923449382185936,3.005,1.5,0.0,94.62,408740.0,3803.0,2.95,207000.0,1657000.0,209500.0,,,,,,,,,
2018-08-02,63362570.0,3.0,8.0,2.0,0.01062360592186451,2.986,93.6,0.0,95.16,408740.0,3803.0,2.95,207000.0,1657000.0,209500.0,,,,,,,,,
2018-08-03,53903840.0,4.0,8.0,3.0,0.0037729195319116116,2.951,93.6,0.0,95.14,407389.0,-1351.0,2.95,207000.0,1657000.0,209500.0,,,,,,,,,
2018-08-06,39089820.0,0.0,8.0,6.0,0.003513209754601121,2.945,93.6,0.0,95.36,407389.0,-1351.0,2.95,210000.0,1624000.0,208000.0,,,,,,,,,
2018-08-07,43055550.0,1.0,8.0,7.0,0.0006653126911260188,2.977,96.0,0.0,95.22,407389.0,-1351.0,2.95,210000.0,1624000.0,208000.0,,,,,,,,,
2018-08-08,41980470.0,2.0,8.0,8.0,0.0002452182525303215,2.964,96.0,0.0,95.05,407389.0,-1351.0,2.95,210000.0,1624000.0,208000.0,,,,,,,,,
2018-08-09,35577000.0,3.0,8.0,9.0,-0.0016136387130245566,2.929,96.0,0.0,95.5,407389.0,-1351.0,2.95,210000.0,1624000.0,208000.0,,,,,,,,,
2018-08-10,76861430.0,4.0,8.0,10.0,-0.0010241559939458966,2.873,93.6,0.0,96.36,414194.0,6805.0,2.95,210000.0,1624000.0,208000.0,,,,,,,,,
2018-08-13,65603520.0,0.0,8.0,13.0,-0.004856433719396591,2.877,96.0,0.0,96.39,414194.0,6805.0,2.95,206000.0,1625000.0,208250.0,,,,,,,,,
2018-08-14,43699800.0,1.0,8.0,14.0,0.00345191964879632,2.9,96.0,0.0,96.73,414194.0,6805.0,2.95,206000.0,1625000.0,208250.0,,,,,,,,,
2018-08-15,102770900.0,2.0,8.0,15.0,-0.002129320753738284,2.864,93.6,0.0,96.7,414194.0,6805.0,2.95,206000.0,1625000.0,208250.0,,,,,,,,,
2018-08-16,69735140.0,3.0,8.0,16.0,0.0023234528489410877,2.87,98.4,0.0,96.64,414194.0,6805.0,2.95,206000.0,1625000.0,208250.0,,,,,,,,,
2018-08-17,65486180.0,4.0,8.0,17.0,0.004314881283789873,2.864,91.2,0.0,96.1,408358.0,-5836.0,2.95,206000.0,1625000.0,208250.0,,,,,,,,,
2018-08-20,39617170.0,0.0,8.0,20.0,0.0003500542661640793,2.819,93.6,0.0,95.9,408358.0,-5836.0,2.95,207000.0,1605000.0,207500.0,,,,,,,,,
2018-08-21,66735600.0,1.0,8.0,21.0,0.00031431164825335145,2.842,96.0,0.0,95.26,408358.0,-5836.0,2.95,207000.0,1605000.0,207500.0,,,,,,,,,
2018-08-22,44860080.0,2.0,8.0,22.0,0.001013383618555963,2.821,93.6,0.0,95.15,408358.0,-5836.0,2.95,207000.0,1605000.0,207500.0,,,,,,,,,
2018-08-23,49159070.0,3.0,8.0,23.0,-0.0006298330845311284,2.828,96.0,0.0,95.67,408358.0,-5836.0,2.95,207000.0,1605000.0,207500.0,,,,,,,,,
2018-08-24,57455140.0,4.0,8.0,24.0,0.0037216097116470337,2.813,97.2,0.0,95.15,405792.0,-2566.0,2.95,207000.0,1605000.0,207500.0,,,,,,,,,
2018-08-27,56960210.0,0.0,8.0,27.0,0.003174822311848402,2.846,96.0,0.0,94.78,405792.0,-2566.0,2.95,211000.0,1602000.0,208500.0,,,,,,,,,
2018-08-28,46825850.0,1.0,8.0,28.0,-0.0013107063714414835,2.884,96.0,0.0,94.72,405792.0,-2566.0,2.95,211000.0,1602000.0,208500.0,,,,,,,,,
2018-08-29,61428440.0,2.0,8.0,29.0,0.004528612829744816,2.886,96.0,0.0,94.6,405792.0,-2566.0,2.95,211000.0,1602000.0,208500.0,,,,,,,,,
2018-08-30,61132280.0,3.0,8.0,30.0,-0.002204615855589509,2.859,96.0,0.0,94.72,405792.0,-2566.0,2.95,211000.0,1602000.0,208500.0,,,,,,,,,
2018-08-31,65239910.0,4.0,8.0,31.0,0.0016189590096473694,2.86,98.4,0.0,95.14,401490.0,-4302.0,2.95,211000.0,1602000.0,208500.0,,,,,,,,,
2018-09-04,57127320.0,1.0,9.0,4.0,-0.00010351609671488404,2.898,100.0,0.0,95.44,401490.0,-4302.0,2.7,201000.0,1575000.0,206250.0,,,,,,,,,
2018-09-05,71962480.0,2.0,9.0,5.0,-0.0013147423742339015,2.904,99.0,0.0,95.18,401490.0,-4302.0,2.7,201000.0,1575000.0,206250.0,,,,,,,,,
2018-09-06,65822170.0,3.0,9.0,6.0,-0.003435591235756874,2.878,100.0,0.0,95.02,401490.0,-4302.0,2.7,201000.0,1575000.0,206250.0,,,,,,,,,
2018-09-07,72113310.0,4.0,9.0,7.0,0.0021557719446718693,2.939,100.0,0.0,95.36,396194.0,-5296.0,2.7,201000.0,1575000.0,206250.0,,,,,,,,,-0.4747633
2018-09-10,49916740.0,0.0,9.0,10.0,-0.0022214509081095457,2.935,98.4,0.0,95.15,396194.0,-5296.0,2.7,204000.0,1538000.0,205750.0,,,,,,,,,-0.8474466
2018-09-11,50392160.0,1.0,9.0,11.0,0.005812143441289663,2.981,98.4,0.0,95.25,396194.0,-5296.0,2.7,204000.0,1538000.0,205750.0,,,-0.4747633,,,,,,-0.45787036
2018-09-12,59732730.0,2.0,9.0,12.0,0.00020752628915943205,2.965,100.0,0.0,94.8,396194.0,-5296.0,2.7,204000.0,1538000.0,205750.0,,,-0.8474466,-0.4747633,,,,,0.079635695
2018-09-13,50918630.0,3.0,9.0,13.0,0.001753601711243391,2.974,100.0,0.0,94.52,396194.0,-5296.0,2.7,204000.0,1538000.0,205750.0,,,-0.45787036,-0.8474466,-0.4747633,,,,0.99318016
2018-09-14,54931910.0,4.0,9.0,14.0,-0.0006188118713907897,2.999,100.0,0.0,94.93,394137.0,-2057.0,2.7,204000.0,1538000.0,205750.0,,,0.079635695,-0.45787036,-0.8474466,-0.4747633,,,0.7285059
2018-09-17,67988580.0,0.0,9.0,17.0,-0.005115089472383261,2.994,100.0,0.0,94.5,394137.0,-2057.0,2.7,206000.0,1544000.0,205500.0,,,0.99318016,0.079635695,-0.45787036,-0.8474466,-0.4747633,,4.674323
2018-09-18,61839370.0,1.0,9.0,18.0,0.004571860656142235,3.057,100.0,0.0,94.64,394137.0,-2057.0,2.7,206000.0,1544000.0,205500.0,,,0.7285059,0.99318016,0.079635695,-0.45787036,-0.8474466,-0.4747633,4.7081847
2018-09-19,48973100.0,2.0,9.0,19.0,0.000858457526192069,3.066,100.0,0.0,94.54,394137.0,-2057.0,2.7,206000.0,1544000.0,205500.0,,,4.674323,0.7285059,0.99318016,0.079635695,-0.45787036,-0.8474466,5.569415
2018-09-20,100066700.0,3.0,9.0,20.0,0.0032018530182540417,3.064,100.0,0.0,93.91,394137.0,-2057.0,2.7,206000.0,1544000.0,205500.0,,,4.7081847,4.674323,0.7285059,0.99318016,0.079635695,-0.45787036,2.6226304
2018-09-21,105393700.0,4.0,9.0,21.0,-0.0037672522012144327,3.067,100.0,0.0,94.22,395989.0,1852.0,2.7,206000.0,1544000.0,205500.0,,,5.569415,4.7081847,4.674323,0.7285059,0.99318016,0.079635695,1.5216899
2018-09-24,53235550.0,0.0,9.0,24.0,-0.0010995807824656367,3.089,100.0,0.0,94.19,395989.0,1852.0,2.7,205000.0,1545000.0,204000.0,,,2.6226304,5.569415,4.7081847,4.674323,0.7285059,0.99318016,3.8600197
2018-09-25,44311990.0,1.0,9.0,25.0,-0.002682717051357031,3.098,100.0,0.0,94.13,395989.0,1852.0,2.7,205000.0,1545000.0,204000.0,,,1.5216899,2.6226304,5.569415,4.7081847,4.674323,0.7285059,2.74469
2018-09-26,79534430.0,2.0,9.0,26.0,-0.003553194459527731,3.048,100.0,0.0,94.19,395989.0,1852.0,2.7,205000.0,1545000.0,204000.0,,,3.8600197,1.5216899,2.6226304,5.569415,4.7081847,4.674323,4.675486
2018-09-27,59169340.0,3.0,9.0,27.0,0.0009632254368625581,3.055,1.3,0.0,94.89,395989.0,1852.0,2.7,205000.0,1545000.0,204000.0,,,2.74469,3.8600197,1.5216899,2.6226304,5.569415,4.7081847,4.4602265
2018-09-28,70041610.0,4.0,9.0,28.0,0.002511007245630026,3.065,0.0,0.0,95.13,403964.0,7975.0,2.7,205000.0,1545000.0,204000.0,,,4.675486,2.74469,3.8600197,1.5216899,2.6226304,5.569415,3.0873694
2018-10-01,61989950.0,0.0,10.0,1.0,-0.0013025742955505848,3.086,1.3,0.0,95.3,403964.0,7975.0,2.28,210000.0,1553000.0,206250.0,,,4.4602265,4.675486,2.74469,3.8600197,1.5216899,2.6226304,2.2682948
2018-10-02,47142170.0,1.0,10.0,2.0,0.0,3.061,0.7,0.0,95.51,403964.0,7975.0,2.28,210000.0,1553000.0,206250.0,,,3.0873694,4.4602265,4.675486,2.74469,3.8600197,1.5216899,0.55448794
2018-10-03,64562270.0,2.0,10.0,3.0,-0.003496503457427025,3.181,0.7,0.0,95.76,403964.0,7975.0,2.28,210000.0,1553000.0,206250.0,,,2.2682948,3.0873694,4.4602265,4.675486,2.74469,3.8600197,-0.34026963
2018-10-04,111364900.0,3.0,10.0,4.0,-0.006011608522385359,3.187,3.9,0.0,95.75,403964.0,7975.0,2.28,210000.0,1553000.0,206250.0,,,0.55448794,2.2682948,3.0873694,4.4602265,4.675486,2.74469,-0.49284142
2018-10-05,105802000.0,4.0,10.0,5.0,-0.006497116293758154,3.233,3.9,0.0,95.62,409951.0,5987.0,2.28,210000.0,1553000.0,206250.0,,,-0.34026963,0.55448794,2.2682948,3.0873694,4.4602265,4.675486,1.1849073
2018-10-08,87632150.0,0.0,10.0,8.0,0.00267528323456645,3.231,4.6,0.0,95.76,409951.0,5987.0,2.28,211000.0,1565000.0,208000.0,,,-0.49284142,-0.34026963,0.55448794,2.2682948,3.0873694,4.4602265,1.4793524
2018-10-09,74119800.0,1.0,10.0,9.0,3.479470979073085e-05,3.206,3.3,0.0,95.67,409951.0,5987.0,2.28,211000.0,1565000.0,208000.0,,,1.1849073,-0.49284142,-0.34026963,0.55448794,2.2682948,3.0873694,-8.732812
2018-10-10,211986800.0,2.0,10.0,10.0,-0.03065037727355957,3.174,2.0,0.0,95.51,409951.0,5987.0,2.28,211000.0,1565000.0,208000.0,,,1.4793524,1.1849073,-0.49284142,-0.34026963,0.55448794,2.2682948,-6.028061
2018-10-11,272817700.0,3.0,10.0,11.0,-0.018040195107460022,3.146,2.0,0.0,95.02,409951.0,5987.0,2.28,211000.0,1565000.0,208000.0,,,-8.732812,1.4793524,1.1849073,-0.49284142,-0.34026963,0.55448794,1.9041884
2018-10-12,182875500.0,4.0,10.0,12.0,-0.0029715527780354023,3.167,2.0,0.0,95.22,416441.0,6490.0,2.28,211000.0,1565000.0,208000.0,,,-6.028061,-8.732812,1.4793524,1.1849073,-0.49284142,-0.34026963,-0.7433716
2018-10-15,101950500.0,0.0,10.0,15.0,-0.004190962295979261,3.156,2.0,0.0,95.06,416441.0,6490.0,2.28,208000.0,1588000.0,208500.0,,,1.9041884,-6.028061,-8.732812,1.4793524,1.1849073,-0.49284142,6.311111
2018-10-16,118066700.0,1.0,10.0,16.0,0.01355206873267889,3.163,3.3,0.0,95.05,416441.0,6490.0,2.28,208000.0,1588000.0,208500.0,,,-0.7433716,1.9041884,-6.028061,-8.732812,1.4793524,1.1849073,1.6013424
2018-10-17,110264900.0,2.0,10.0,17.0,3.565697988960892e-05,3.207,3.3,0.0,95.58,416441.0,6490.0,2.28,208000.0,1588000.0,208500.0,,,6.311111,-0.7433716,1.9041884,-6.028061,-8.732812,1.4793524,-1.8627316
2018-10-18,134193100.0,3.0,10.0,18.0,-0.010853835381567478,3.177,5.9,0.0,95.9,416441.0,6490.0,2.28,208000.0,1588000.0,208500.0,,,1.6013424,6.311111,-0.7433716,1.9041884,-6.028061,-8.732812,0.20994186
2018-10-19,139420600.0,4.0,10.0,19.0,-0.00318552041426301,3.196,5.9,0.0,95.71,422787.0,6346.0,2.28,208000.0,1588000.0,208500.0,,,-1.8627316,1.6013424,6.311111,-0.7433716,1.9041884,-6.028061,-0.13877033
2018-10-22,82135740.0,0.0,10.0,22.0,-0.007236100733280182,3.194,5.9,0.0,96.01,422787.0,6346.0,2.28,217000.0,1603000.0,211500.0,,,0.20994186,-1.8627316,1.6013424,6.311111,-0.7433716,1.9041884,-2.167507
2018-10-23,145303800.0,1.0,10.0,23.0,0.009721866808831692,3.171,5.9,0.0,95.96,422787.0,6346.0,2.28,217000.0,1603000.0,211500.0,,,-0.13877033,0.20994186,-1.8627316,1.6013424,6.311111,-0.7433716,-7.454779
2018-10-24,175529100.0,2.0,10.0,24.0,-0.030189959332346916,3.103,5.9,0.0,96.43,422787.0,6346.0,2.28,217000.0,1603000.0,211500.0,,,-2.167507,-0.13877033,0.20994186,-1.8627316,1.6013424,6.311111,4.365345
2018-10-25,137407500.0,3.0,10.0,25.0,0.009997038170695305,3.107,7.2,0.0,96.68,422787.0,6346.0,2.28,217000.0,1603000.0,211500.0,,,-7.454779,-2.167507,-0.13877033,0.20994186,-1.8627316,1.6013424,-4.0523634
2018-10-26,201334300.0,4.0,10.0,26.0,-0.0022236460354179144,3.077,4.6,0.0,96.36,426004.0,3217.0,2.28,217000.0,1603000.0,211500.0,,,4.365345,-7.454779,-2.167507,-0.13877033,0.20994186,-1.8627316,-1.1194636
2018-10-29,159000800.0,0.0,10.0,29.0,-0.0187220498919487,3.087,5.2,0.0,96.58,426004.0,3217.0,2.28,216000.0,1615000.0,213000.0,,,-4.0523634,4.365345,-7.454779,-2.167507,-0.13877033,0.20994186,2.5638509
2018-10-30,156591000.0,1.0,10.0,30.0,0.01531164813786745,3.125,5.2,0.0,97.01,426004.0,3217.0,2.28,216000.0,1615000.0,213000.0,,,-1.1194636,-4.0523634,4.365345,-7.454779,-2.167507,-0.13877033,2.3245716
2018-10-31,127608600.0,2.0,10.0,31.0,-7.390163955278695e-05,3.149,7.2,0.0,97.13,426004.0,3217.0,2.28,216000.0,1615000.0,213000.0,,,2.5638509,-1.1194636,-4.0523634,4.365345,-7.454779,-2.167507,0.6136949
2018-11-01,98741380.0,3.0,11.0,1.0,0.006983291357755661,3.134,7.2,0.0,96.28,426004.0,3217.0,2.52,216000.0,1615000.0,213000.0,,,2.3245716,2.5638509,-1.1194636,-4.0523634,4.365345,-7.454779,-2.0870125
2018-11-02,122439600.0,4.0,11.0,2.0,-0.01051895972341299,3.22,7.2,0.0,96.54,431787.0,5783.0,2.52,216000.0,1615000.0,213000.0,,,0.6136949,2.3245716,2.5638509,-1.1194636,-4.0523634,4.365345,0.100754395
2018-11-05,65439740.0,0.0,11.0,5.0,0.003474889323115349,3.201,4.6,0.0,96.28,431787.0,5783.0,2.52,218000.0,1642000.0,214750.0,,,-2.0870125,0.6136949,2.3245716,2.5638509,-1.1194636,-4.0523634,0.9824611
2018-11-06,58983590.0,1.0,11.0,6.0,0.006542599759995937,3.231,7.2,0.0,96.32,431787.0,5783.0,2.52,218000.0,1642000.0,214750.0,,,0.100754395,-2.0870125,0.6136949,2.3245716,2.5638509,-1.1194636,5.9511843
2018-11-07,102473700.0,2.0,11.0,7.0,0.012277143076062202,3.237,7.2,0.0,96.0,431787.0,5783.0,2.52,218000.0,1642000.0,214750.0,,,0.9824611,0.100754395,-2.0870125,0.6136949,2.3245716,2.5638509,-1.4290199
2018-11-08,65315460.0,3.0,11.0,8.0,0.0013903743820264935,3.239,75.8,0.0,96.72,431787.0,5783.0,2.52,218000.0,1642000.0,214750.0,,,5.9511843,0.9824611,0.100754395,-2.0870125,0.6136949,2.3245716,-3.2933028
2018-11-09,98751520.0,4.0,11.0,9.0,-0.004572292789816856,3.186,75.8,0.0,96.91,442057.0,10270.0,2.52,218000.0,1642000.0,214750.0,,,-1.4290199,5.9511843,0.9824611,0.100754395,-2.0870125,0.6136949,-7.4871564
2018-11-12,99129960.0,0.0,11.0,12.0,-0.01694977469742298,3.151,75.8,0.0,97.54,442057.0,10270.0,2.52,221000.0,1665000.0,218000.0,,,-3.2933028,-1.4290199,5.9511843,0.9824611,0.100754395,-2.0870125,-1.342341
